service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_name
166638,1,1,1,1,1,1,0,20260605,20191230,Будние и субботние дни
166640,0,0,0,0,0,0,1,20260605,20191230,Воскресенье
162596,1,1,1,1,1,1,1,20260327,20191230,Ежедневно
167296,0,0,0,0,0,1,1,20260620,20191230,Выходные дни
167295,1,1,1,1,1,0,0,20260620,20191230,Будние дни
168994,1,1,1,1,1,0,0,20260722,20191230,Будние дни
168995,0,0,0,0,0,1,1,20260722,20191230,Выходные дни
164547,1,1,1,1,1,1,1,20260509,20191230,Ежедневно
168588,1,1,1,1,1,0,0,20260712,20191230,Будние дни
168589,0,0,0,0,0,1,1,20260712,20191230,Выходные дни
160221,1,1,1,1,1,0,0,20260205,20191230,Будние дни
160222,0,0,0,0,0,1,1,20260205,20191230,Выходные дни
167903,1,1,1,1,1,0,0,20260628,20191230,Будние дни
167904,0,0,0,0,0,1,1,20260628,20191230,Выходные дни
164136,1,1,1,1,1,0,0,20260506,20191230,Будние дни
164137,0,0,0,0,0,1,1,20260506,20191230,Выходные дни
166636,1,1,1,1,1,0,0,20260604,20191230,Будние дни
166635,0,0,0,0,0,1,1,20260604,20191230,Выходные дни
166149,0,0,0,0,0,1,1,20260525,20191230,Выходные дни
167527,1,1,1,1,1,0,0,20260701,20191230,Будние дни
166691,1,1,1,1,0,0,0,20260611,20191230,Будние дни кроме пятницы
166694,0,0,0,0,0,1,1,20260611,20191230,Выходные дни
166692,0,0,0,0,1,0,0,20260611,20191230,Пятница
166429,0,0,0,0,0,1,1,20260612,20191230,Выходные дни
166428,1,1,1,1,1,0,0,20260612,20191230,Будние дни
167400,1,1,1,1,1,0,0,20260622,20191230,Будние дни
167401,0,0,0,0,0,1,1,20260622,20191230,Выходные дни
165631,0,0,0,0,0,1,1,20260601,20191230,Выходные дни
163936,1,1,1,1,1,0,0,20260508,20191230,Будние дни
163910,1,1,1,1,1,0,0,20260501,20191230,Будние дни
163911,0,0,0,0,0,1,1,20260501,20191230,Выходные дни
161180,1,1,1,1,1,1,1,20260227,20191230,Ежедневно
164115,1,1,1,1,1,0,0,20260506,20191230,Будние дни
164116,0,0,0,0,0,1,1,20260506,20191230,Выходные дни
167520,1,1,1,1,1,0,0,20260701,20191230,Будние дни
167521,0,0,0,0,0,1,1,20260701,20191230,Выходные дни
168023,1,1,1,1,1,0,0,20260702,20191230,Будние дни
168024,0,0,0,0,0,1,1,20260702,20191230,Выходные дни
164099,1,1,1,1,1,0,0,20260515,20191230,Будние дни
164100,0,0,0,0,0,1,1,20260515,20191230,Выходные дни
168812,1,1,1,1,1,0,0,20260717,20191230,Будние дни
168813,0,0,0,0,0,1,1,20260717,20191230,Выходные дни
163523,0,0,0,0,0,1,1,20260420,20191230,Выходные дни
167524,1,1,1,1,1,0,0,20260701,20191230,Будние дни
168525,1,1,1,1,1,0,0,20260711,20191230,Будние дни
168526,0,0,0,0,0,1,1,20260711,20191230,Выходные дни
167426,1,1,1,1,1,0,0,20260623,20191230,Будние дни
167427,0,0,0,0,0,1,1,20260623,20191230,Выходные дни
164902,1,1,1,1,1,0,0,20260514,20191230,Будние дни
164903,0,0,0,0,0,1,1,20260514,20191230,Выходные дни
167656,0,0,0,0,0,1,1,20260702,20191230,Выходные дни
167655,1,1,1,1,1,0,0,20260702,20191230,Будние дни
166678,1,1,1,1,1,0,0,20260612,20191230,Будние дни
167138,0,0,0,0,0,1,1,20260628,20191230,Выходные дни
168692,1,1,1,1,1,1,1,20260716,20191230,Ежедневно
167145,1,1,1,1,1,0,0,20260615,20191230,Будние дни
167146,0,0,0,0,0,1,1,20260615,20191230,Выходные дни
166686,0,0,0,0,0,1,1,20260611,20191230,Выходные дни
166685,1,1,1,1,1,0,0,20260611,20191230,Будние дни
164128,1,1,1,1,1,0,0,20260506,20191230,Будние дни
164129,0,0,0,0,0,1,1,20260506,20191230,Выходные дни
168908,1,1,1,1,1,0,0,20260720,20191230,Будние дни
168909,0,0,0,0,0,1,1,20260720,20191230,Выходные дни
168910,1,1,1,1,1,0,0,20260720,20191230,Будние дни
168911,0,0,0,0,0,1,1,20260720,20191230,Выходные дни
165424,1,1,1,1,1,0,0,20260521,20191230,Будние дни
165425,0,0,0,0,0,1,1,20260521,20191230,Выходные дни
163028,1,1,1,1,1,0,0,20260410,20191230,Будние дни
163029,0,0,0,0,0,1,1,20260410,20191230,Выходные дни
168980,1,1,1,1,1,0,0,20260722,20191230,Будние дни
168981,0,0,0,0,0,1,1,20260722,20191230,Выходные дни
166879,1,1,1,1,1,0,0,20260610,20191230,Будние дни
166880,0,0,0,0,0,1,1,20260610,20191230,Выходные дни
168284,1,1,1,1,1,0,0,20260706,20191230,Будние дни
168285,0,0,0,0,0,1,1,20260706,20191230,Выходные дни
167429,1,1,1,1,1,0,0,20260623,20191230,Будние дни
167430,0,0,0,0,0,1,1,20260623,20191230,Выходные дни
168613,1,1,1,1,1,0,0,20260717,20191230,Будние дни
168614,0,0,0,0,0,1,1,20260717,20191230,Выходные дни
161877,0,0,0,0,0,1,1,20260320,20191230,Выходные дни
161876,1,1,1,1,1,0,0,20260320,20191230,Будние дни
169014,1,1,1,1,1,0,0,20260722,20191230,Будние дни
169015,0,0,0,0,0,1,1,20260722,20191230,Выходные дни
164898,1,1,1,1,1,0,0,20260514,20191230,Будние дни
164899,0,0,0,0,0,1,1,20260514,20191230,Выходные дни
159333,1,1,1,1,1,0,0,20260122,20191230,Будние дни
159332,0,0,0,0,0,1,1,20260122,20191230,Выходные дни
168694,1,1,1,1,1,1,1,20260716,20191230,Ежедневно
163872,1,1,1,1,1,0,0,20260430,20191230,Будние дни
163873,0,0,0,0,0,1,1,20260430,20191230,Выходные дни
163265,0,0,0,0,0,1,1,20260418,20191230,Выходные дни
163264,1,1,1,1,1,0,0,20260418,20191230,Будние дни
167956,1,1,1,1,1,0,0,20260628,20191230,Будние дни
167957,0,0,0,0,0,1,1,20260628,20191230,Выходные дни
168280,1,1,1,1,1,0,0,20260705,20191230,Будние дни
168281,0,0,0,0,0,1,1,20260705,20191230,Выходные дни
166594,1,1,1,1,1,0,0,20260604,20191230,Будние дни
166595,0,0,0,0,0,1,1,20260604,20191230,Выходные дни
165004,1,1,1,1,1,0,0,20260515,20191230,Будние дни
165005,0,0,0,0,0,1,1,20260515,20191230,Выходные дни
168874,1,1,1,1,1,0,0,20260718,20191230,Будние дни
168875,0,0,0,0,0,1,1,20260718,20191230,Выходные дни
167158,0,0,0,0,0,1,1,20260616,20191230,Выходные дни
167157,1,1,1,1,1,0,0,20260616,20191230,Будние дни
168384,1,1,1,1,1,0,0,20260707,20191230,Будние дни
168385,0,0,0,0,0,1,1,20260707,20191230,Выходные дни
168276,1,1,1,1,1,0,0,20260705,20191230,Будние дни
168277,0,0,0,0,0,1,1,20260705,20191230,Выходные дни
164183,1,1,1,1,1,0,0,20260515,20191230,Будние дни
164185,0,0,0,0,0,1,1,20260515,20191230,Выходные дни
163317,1,1,1,1,1,0,0,20260417,20191230,Будние дни
163318,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
162236,1,1,1,1,1,0,0,20260321,20191230,Будние дни
162237,0,0,0,0,0,1,1,20260321,20191230,Выходные дни
168592,1,1,1,1,1,0,0,20260712,20191230,Будние дни
168593,0,0,0,0,0,1,1,20260712,20191230,Выходные дни
168789,1,1,1,1,1,0,0,20260717,20191230,Будние дни
168790,0,0,0,0,0,1,1,20260717,20191230,Выходные дни
164990,1,1,1,1,1,0,0,20260515,20191230,Будние дни
164991,0,0,0,0,0,1,1,20260515,20191230,Выходные дни
166313,1,1,1,1,1,0,0,20260527,20191230,Будние дни
166314,0,0,0,0,0,1,1,20260527,20191230,Выходные дни
167938,1,1,1,1,1,0,0,20260628,20191230,Будние дни
167939,0,0,0,0,0,1,1,20260628,20191230,Выходные дни
